13
--app sort --impl procs --maps 10 --reduces 10 --input test/sort_input.csv --output sort_out.txt
print_table found the array's size to be 1 items
list 0 has 10000 elements
word: 137398590, count: 0
word: 46428210, count: 0
word: 137411570, count: 0
word: 60747556, count: 0
word: 215792197, count: 0
word: 98383101, count: 0
word: 32252711, count: 0
word: 194042099, count: 0
word: 53254435, count: 0
word: 104915521, count: 0
word: 114400678, count: 0
word: 63819061, count: 0
word: 58457817, count: 0
word: 100454242, count: 0
word: 81616064, count: 0
word: 96388143, count: 0
word: 151634580, count: 0
word: 208509799, count: 0
word: 182025197, count: 0
word: 95598337, count: 0
word: 101247235, count: 0
word: 235722323, count: 0
word: 266548587, count: 0
word: 49219557, count: 0
word: 261957299, count: 0
word: 252330474, count: 0
word: 9627169, count: 0
word: 84838346, count: 0
word: 180709786, count: 0
word: 175722123, count: 0
word: 171948374, count: 0
word: 49607090, count: 0
word: 249296547, count: 0
word: 25730140, count: 0
word: 88970441, count: 0
word: 213169735, count: 0
word: 120396980, count: 0
word: 82422522, count: 0
word: 26883459, count: 0
word: 152706612, count: 0
word: 16253385, count: 0
word: 141149818, count: 0
word: 190908148, count: 0
word: 257353082, count: 0
word: 166008903, count: 0
word: 263990836, count: 0
word: 192352147, count: 0
word: 239506573, count: 0
word: 211841876, count: 0
word: 235399821, count: 0
word: 110261016, count: 0
word: 118901813, count: 0
word: 108331208, count: 0
word: 126981270, count: 0
word: 70500886, count: 0
word: 50313292, count: 0
word: 225048807, count: 0
word: 89924703, count: 0
word: 136340405, count: 0
word: 114571680, count: 0
word: 243988139, count: 0
word: 195514204, count: 0
word: 37737269, count: 0
word: 68867678, count: 0
word: 118469004, count: 0
word: 53439778, count: 0
word: 159379533, count: 0
word: 241759712, count: 0
word: 258954536, count: 0
word: 189800857, count: 0
word: 115490362, count: 0
word: 196498547, count: 0
word: 37318004, count: 0
word: 249103956, count: 0
word: 191210336, count: 0
word: 154553467, count: 0
word: 229172852, count: 0
word: 12948915, count: 0
word: 234450351, count: 0
word: 201738129, count: 0
word: 64669373, count: 0
word: 159905724, count: 0
word: 14600652, count: 0
word: 2747267, count: 0
word: 74305718, count: 0
word: 37639055, count: 0
word: 232850773, count: 0
word: 255837487, count: 0
word: 146600027, count: 0
word: 105188556, count: 0
word: 119232814, count: 0
word: 119662972, count: 0
word: 245140524, count: 0
word: 217556228, count: 0
word: 106682779, count: 0
word: 108157219, count: 0
word: 178506925, count: 0
word: 228466595, count: 0
word: 104718953, count: 0
word: 265913563, count: 0
word: 105498655, count: 0
word: 80414921, count: 0
word: 166565451, count: 0
word: 158884384, count: 0
word: 246500359, count: 0
word: 252113746, count: 0
word: 102278839, count: 0
word: 47739245, count: 0
word: 74952715, count: 0
word: 160723040, count: 0
word: 96343273, count: 0
word: 218884239, count: 0
word: 89145496, count: 0
word: 106513118, count: 0
word: 149027331, count: 0
word: 117073441, count: 0
word: 31482005, count: 0
word: 82116313, count: 0
word: 50443513, count: 0
word: 113939079, count: 0
word: 259972611, count: 0
word: 75408650, count: 0
word: 181331541, count: 0
word: 246303013, count: 0
word: 39146903, count: 0
word: 126659067, count: 0
word: 218515172, count: 0
word: 5874698, count: 0
word: 198705620, count: 0
word: 212891580, count: 0
word: 104256115, count: 0
word: 181506402, count: 0
word: 1305039, count: 0
word: 64192200, count: 0
word: 218814576, count: 0
word: 68635572, count: 0
word: 81977912, count: 0
word: 128094607, count: 0
word: 38501140, count: 0
word: 38855671, count: 0
word: 128756940, count: 0
word: 125035390, count: 0
word: 43646465, count: 0
word: 52912374, count: 0
word: 147140907, count: 0
word: 25410785, count: 0
word: 221959135, count: 0
word: 189730340, count: 0
word: 154208347, count: 0
word: 126637414, count: 0
word: 245695806, count: 0
word: 13808542, count: 0
word: 253405843, count: 0
word: 106802226, count: 0
word: 235531739, count: 0
word: 216777551, count: 0
word: 94668747, count: 0
word: 128942581, count: 0
word: 199575658, count: 0
word: 77599489, count: 0
word: 113845477, count: 0
word: 238253090, count: 0
word: 233870741, count: 0
word: 228452761, count: 0
word: 40409505, count: 0
word: 181708508, count: 0
word: 54131758, count: 0
word: 210756316, count: 0
word: 252605736, count: 0
word: 155982130, count: 0
word: 223457090, count: 0
word: 194306126, count: 0
word: 199116856, count: 0
word: 175367305, count: 0
word: 105482606, count: 0
word: 35649947, count: 0
word: 26107021, count: 0
word: 239935005, count: 0
word: 17997329, count: 0
word: 108537299, count: 0
word: 50252984, count: 0
word: 40001644, count: 0
word: 244397389, count: 0
word: 206680671, count: 0
word: 106071992, count: 0
word: 235542903, count: 0
word: 228161974, count: 0
word: 162619072, count: 0
word: 107025621, count: 0
word: 253923525, count: 0
word: 81521794, count: 0
word: 233697008, count: 0
word: 15186107, count: 0
word: 72757652, count: 0
word: 38349719, count: 0
word: 74453322, count: 0
word: 148701661, count: 0
word: 203013850, count: 0
word: 94028353, count: 0
word: 163077697, count: 0
word: 134446242, count: 0
word: 10853622, count: 0
word: 18506770, count: 0
word: 30384924, count: 0
word: 191093926, count: 0
word: 238342912, count: 0
word: 213813486, count: 0
word: 184057238, count: 0
word: 3355625, count: 0
word: 193527775, count: 0
word: 38277235, count: 0
word: 250995356, count: 0
word: 189453974, count: 0
word: 263609287, count: 0
word: 265077339, count: 0
word: 146188410, count: 0
word: 71629230, count: 0
word: 207944781, count: 0
word: 40662879, count: 0
word: 81170448, count: 0
word: 14979438, count: 0
word: 63330677, count: 0
word: 241916871, count: 0
word: 13880737, count: 0
word: 27099316, count: 0
word: 59402231, count: 0
word: 164582108, count: 0
word: 198934424, count: 0
word: 84576535, count: 0
word: 217589144, count: 0
word: 43033789, count: 0
word: 103973196, count: 0
word: 214502268, count: 0
word: 248193987, count: 0
word: 75936284, count: 0
word: 215042152, count: 0
word: 229847819, count: 0
word: 233077626, count: 0
word: 205718898, count: 0
word: 87969908, count: 0
word: 224996279, count: 0
word: 98304981, count: 0
word: 47602116, count: 0
word: 132369056, count: 0
word: 229011689, count: 0
word: 188177624, count: 0
word: 196714743, count: 0
word: 46067674, count: 0
word: 43011232, count: 0
word: 135243303, count: 0
word: 180528087, count: 0
word: 14915871, count: 0
word: 77684403, count: 0
word: 33780371, count: 0
word: 107403959, count: 0
word: 247568272, count: 0
word: 61073685, count: 0
word: 109229138, count: 0
word: 155443372, count: 0
word: 130090889, count: 0
word: 223225940, count: 0
word: 147920162, count: 0
word: 262393295, count: 0
word: 161935582, count: 0
word: 9472121, count: 0
word: 192908739, count: 0
word: 89921501, count: 0
word: 133746547, count: 0
word: 256038943, count: 0
word: 246490529, count: 0
word: 212454009, count: 0
word: 222724736, count: 0
word: 12289464, count: 0
word: 156039834, count: 0
word: 234578623, count: 0
word: 154842809, count: 0
word: 17219, count: 0
word: 198401835, count: 0
word: 137236324, count: 0
word: 153273476, count: 0
word: 66303309, count: 0
word: 44423280, count: 0
word: 245658915, count: 0
word: 238397662, count: 0
word: 132306072, count: 0
word: 243421201, count: 0
word: 39071564, count: 0
word: 23448712, count: 0
word: 248615002, count: 0
word: 60471625, count: 0
word: 267705403, count: 0
word: 83213606, count: 0
word: 117641591, count: 0
word: 189528553, count: 0
word: 85101399, count: 0
word: 147832573, count: 0
word: 200578161, count: 0
word: 158116488, count: 0
word: 170446369, count: 0
word: 253080811, count: 0
word: 237926349, count: 0
word: 215281702, count: 0
word: 122775335, count: 0
word: 120508170, count: 0
word: 150907905, count: 0
word: 92008578, count: 0
word: 51170198, count: 0
word: 260411904, count: 0
word: 159828112, count: 0
word: 176396588, count: 0
word: 104112447, count: 0
word: 112868592, count: 0
word: 164164193, count: 0
word: 178181497, count: 0
word: 41829375, count: 0
word: 92308400, count: 0
word: 154673083, count: 0
word: 137593739, count: 0
word: 145873590, count: 0
word: 138520858, count: 0
word: 61854823, count: 0
word: 189630254, count: 0
word: 147111666, count: 0
word: 125661326, count: 0
word: 139195790, count: 0
word: 189091705, count: 0
word: 195110348, count: 0
word: 23747109, count: 0
word: 129162727, count: 0
word: 223892811, count: 0
word: 133628314, count: 0
word: 103566257, count: 0
word: 253162872, count: 0
word: 129481659, count: 0
word: 139299567, count: 0
word: 150188896, count: 0
word: 246992874, count: 0
word: 214691739, count: 0
word: 217484525, count: 0
word: 72929911, count: 0
word: 73460344, count: 0
word: 251803158, count: 0
word: 233810016, count: 0
word: 131483137, count: 0
word: 37527290, count: 0
word: 52971536, count: 0
word: 183128087, count: 0
word: 36995973, count: 0
word: 13926644, count: 0
word: 153201474, count: 0
word: 194279788, count: 0
word: 79320562, count: 0
word: 252849643, count: 0
word: 241164523, count: 0
word: 106214600, count: 0
word: 93264794, count: 0
word: 62528295, count: 0
word: 34197518, count: 0
word: 103224480, count: 0
word: 160418388, count: 0
word: 13749208, count: 0
word: 252789650, count: 0
word: 31543102, count: 0
word: 212096087, count: 0
word: 17678270, count: 0
word: 19090786, count: 0
word: 154253958, count: 0
word: 157206429, count: 0
word: 34239825, count: 0
word: 103995413, count: 0
word: 172681992, count: 0
word: 148507268, count: 0
word: 207326874, count: 0
word: 212427164, count: 0
word: 30777395, count: 0
word: 214828887, count: 0
word: 65861060, count: 0
word: 20080836, count: 0
word: 72196980, count: 0
word: 197326652, count: 0
word: 98513559, count: 0
word: 172382484, count: 0
word: 106623311, count: 0
word: 197728096, count: 0
word: 143836553, count: 0
word: 12233463, count: 0
word: 254414905, count: 0
word: 187039566, count: 0
word: 238437689, count: 0
word: 49570243, count: 0
word: 210575192, count: 0
word: 202287749, count: 0
word: 73759115, count: 0
word: 184527961, count: 0
word: 127113562, count: 0
word: 174648388, count: 0
word: 192501455, count: 0
word: 89424567, count: 0
word: 109531963, count: 0
word: 204197377, count: 0
word: 254219746, count: 0
word: 62165409, count: 0
word: 18431302, count: 0
word: 39907501, count: 0
word: 75159849, count: 0
word: 116171343, count: 0
word: 231145254, count: 0
word: 231931296, count: 0
word: 229857264, count: 0
word: 260883515, count: 0
word: 31504247, count: 0
word: 60686506, count: 0
word: 44133079, count: 0
word: 56370401, count: 0
word: 210559729, count: 0
word: 129068356, count: 0
word: 135166986, count: 0
word: 187853130, count: 0
word: 125889140, count: 0
word: 247351584, count: 0
word: 124179719, count: 0
word: 196179655, count: 0
word: 12314305, count: 0
word: 206256058, count: 0
word: 17706891, count: 0
word: 208013306, count: 0
word: 246340050, count: 0
word: 6571734, count: 0
word: 176700472, count: 0
word: 194125630, count: 0
word: 132670774, count: 0
word: 227375634, count: 0
word: 244423587, count: 0
word: 265175077, count: 0
word: 240961839, count: 0
word: 62732945, count: 0
word: 172232291, count: 0
word: 93732755, count: 0
word: 44620423, count: 0
word: 63193365, count: 0
word: 137768194, count: 0
word: 2651267, count: 0
word: 204432939, count: 0
word: 181609568, count: 0
word: 211466344, count: 0
word: 31792746, count: 0
word: 89268566, count: 0
word: 248228079, count: 0
word: 216765781, count: 0
word: 52072918, count: 0
word: 160362712, count: 0
word: 100216207, count: 0
word: 232500614, count: 0
word: 99601425, count: 0
word: 27588011, count: 0
word: 137941844, count: 0
word: 32843536, count: 0
word: 176481774, count: 0
word: 82677202, count: 0
word: 139489585, count: 0
word: 204497052, count: 0
word: 257494137, count: 0
word: 30462885, count: 0
word: 9808187, count: 0
word: 268220223, count: 0
word: 4903344, count: 0
word: 35811591, count: 0
word: 37722819, count: 0
word: 153097459, count: 0
word: 117021979, count: 0
word: 88540787, count: 0
word: 90194997, count: 0
word: 90920360, count: 0
word: 16567435, count: 0
word: 233225633, count: 0
word: 79937900, count: 0
word: 165531929, count: 0
word: 70973299, count: 0
word: 201287229, count: 0
word: 115021436, count: 0
word: 257710819, count: 0
word: 122745648, count: 0
word: 18599691, count: 0
word: 80333366, count: 0
word: 36649705, count: 0
word: 183695548, count: 0
word: 204027957, count: 0
word: 100907472, count: 0
word: 241103567, count: 0
word: 161167788, count: 0
word: 7753172, count: 0
word: 30262799, count: 0
word: 27025515, count: 0
word: 38246360, count: 0
word: 209894874, count: 0
word: 55213156, count: 0
word: 1969059, count: 0
word: 88823363, count: 0
word: 85484115, count: 0
word: 124726123, count: 0
word: 265038467, count: 0
word: 176853253, count: 0
word: 230786533, count: 0
word: 12845744, count: 0
word: 149303918, count: 0
word: 83303234, count: 0
word: 5651243, count: 0
word: 130526979, count: 0
word: 90752644, count: 0
word: 14849339, count: 0
word: 224359608, count: 0
word: 202557395, count: 0
word: 223699270, count: 0
word: 32225745, count: 0
word: 159228260, count: 0
word: 77797396, count: 0
word: 40372860, count: 0
word: 37885136, count: 0
word: 256105152, count: 0
word: 89503386, count: 0
word: 137419112, count: 0
word: 113311110, count: 0
word: 196826358, count: 0
word: 106089072, count: 0
word: 151455399, count: 0
word: 106906777, count: 0
word: 160650924, count: 0
word: 77233336, count: 0
word: 70392445, count: 0
word: 214109384, count: 0
word: 192546371, count: 0
word: 9784671, count: 0
word: 216948691, count: 0
word: 71372384, count: 0
word: 217076137, count: 0
word: 85790279, count: 0
word: 28974303, count: 0
word: 224706848, count: 0
word: 101842580, count: 0
word: 4934107, count: 0
word: 205585920, count: 0
word: 115765933, count: 0
word: 160884663, count: 0
word: 255819500, count: 0
word: 156919205, count: 0
word: 159342855, count: 0
word: 30727382, count: 0
word: 144724911, count: 0
word: 51648327, count: 0
word: 142206479, count: 0
word: 48416883, count: 0
word: 77252516, count: 0
word: 97661579, count: 0
word: 110622927, count: 0
word: 169659147, count: 0
word: 86134638, count: 0
word: 179794858, count: 0
word: 7238908, count: 0
word: 22169118, count: 0
word: 85067148, count: 0
word: 77734676, count: 0
word: 60928510, count: 0
word: 117756807, count: 0
word: 23383338, count: 0
word: 187928987, count: 0
word: 171824166, count: 0
word: 234628185, count: 0
word: 178331181, count: 0
word: 116753540, count: 0
word: 204899756, count: 0
word: 248340009, count: 0
word: 156821269, count: 0
word: 20591794, count: 0
word: 140531131, count: 0
word: 106171095, count: 0
word: 196636000, count: 0
word: 107333377, count: 0
word: 74123774, count: 0
word: 24634368, count: 0
word: 235280688, count: 0
word: 208883638, count: 0
word: 192926624, count: 0
word: 253418989, count: 0
word: 105055832, count: 0
word: 220557190, count: 0
word: 252376671, count: 0
word: 114912421, count: 0
word: 130295661, count: 0
word: 36966893, count: 0
word: 57696297, count: 0
word: 225595521, count: 0
word: 182660221, count: 0
word: 258365748, count: 0
word: 174104775, count: 0
word: 171916174, count: 0
word: 66308978, count: 0
word: 127970934, count: 0
word: 230580540, count: 0
word: 60127960, count: 0
word: 85798474, count: 0
word: 23640291, count: 0
word: 177152531, count: 0
word: 171803269, count: 0
word: 42969084, count: 0
word: 106182192, count: 0
word: 83450460, count: 0
word: 264440017, count: 0
word: 146571484, count: 0
word: 181141941, count: 0
word: 86033364, count: 0
word: 7512492, count: 0
word: 252776667, count: 0
word: 147505956, count: 0
word: 238556517, count: 0
word: 147989360, count: 0
word: 156909399, count: 0
word: 87270394, count: 0
word: 27835360, count: 0
word: 151860572, count: 0
word: 116578584, count: 0
word: 143458393, count: 0
word: 46492429, count: 0
word: 78423183, count: 0
word: 104259287, count: 0
word: 265787702, count: 0
word: 131399289, count: 0
word: 186136563, count: 0
word: 25350018, count: 0
word: 3678178, count: 0
word: 61137076, count: 0
word: 11434490, count: 0
word: 82905764, count: 0
word: 192153086, count: 0
word: 140257517, count: 0
word: 44230984, count: 0
word: 257693115, count: 0
word: 218195144, count: 0
word: 228541953, count: 0
word: 150398792, count: 0
word: 236602570, count: 0
word: 124708213, count: 0
word: 102712472, count: 0
word: 207412228, count: 0
word: 24332180, count: 0
word: 76150297, count: 0
word: 217569669, count: 0
word: 248441455, count: 0
word: 66835464, count: 0
word: 81432737, count: 0
word: 252770096, count: 0
word: 65882496, count: 0
word: 106970736, count: 0
word: 1197090, count: 0
word: 122007143, count: 0
word: 265545037, count: 0
word: 240978750, count: 0
word: 251722363, count: 0
word: 233426325, count: 0
word: 13669334, count: 0
word: 258538021, count: 0
word: 49163602, count: 0
word: 239569680, count: 0
word: 80699478, count: 0
word: 13283158, count: 0
word: 128315110, count: 0
word: 142212650, count: 0
word: 249197558, count: 0
word: 226177142, count: 0
word: 178924895, count: 0
word: 14601899, count: 0
word: 67936694, count: 0
word: 240860622, count: 0
word: 131816082, count: 0
word: 176239406, count: 0
word: 231311377, count: 0
word: 175029343, count: 0
word: 19831381, count: 0
word: 208082584, count: 0
word: 153586633, count: 0
word: 7271548, count: 0
word: 18717250, count: 0
word: 256875237, count: 0
word: 181096602, count: 0
word: 148101195, count: 0
word: 243866539, count: 0
word: 17425863, count: 0
word: 182041472, count: 0
word: 127462267, count: 0
word: 76072182, count: 0
word: 236519523, count: 0
word: 13149516, count: 0
word: 120084288, count: 0
word: 267256695, count: 0
word: 47842980, count: 0
word: 48399551, count: 0
word: 235459000, count: 0
word: 14853940, count: 0
word: 58113308, count: 0
word: 143266505, count: 0
word: 111328561, count: 0
word: 24231532, count: 0
word: 256104601, count: 0
word: 266223114, count: 0
word: 235868552, count: 0
word: 48274440, count: 0
word: 59371029, count: 0
word: 28087056, count: 0
word: 158562846, count: 0
word: 60116750, count: 0
word: 56982175, count: 0
word: 160519814, count: 0
word: 66701234, count: 0
word: 172152967, count: 0
word: 98505989, count: 0
word: 150536410, count: 0
word: 253526507, count: 0
word: 148788968, count: 0
word: 154874027, count: 0
word: 203343796, count: 0
word: 66286522, count: 0
word: 147632704, count: 0
word: 122750210, count: 0
word: 237462184, count: 0
word: 129427650, count: 0
word: 20930319, count: 0
word: 156365179, count: 0
word: 1046699, count: 0
word: 169514099, count: 0
word: 53377492, count: 0
word: 42638527, count: 0
word: 210373337, count: 0
word: 170948483, count: 0
word: 62313032, count: 0
word: 236224422, count: 0
word: 63363917, count: 0
word: 221861129, count: 0
word: 264574915, count: 0
word: 170568266, count: 0
word: 103354330, count: 0
word: 49828135, count: 0
word: 9444697, count: 0
word: 46217986, count: 0
word: 208032786, count: 0
word: 116670141, count: 0
word: 68825772, count: 0
word: 264468781, count: 0
word: 247815580, count: 0
word: 96002695, count: 0
word: 82461130, count: 0
word: 264239955, count: 0
word: 12755124, count: 0
word: 31159749, count: 0
word: 218755561, count: 0
word: 221651245, count: 0
word: 167794737, count: 0
word: 10166118, count: 0
word: 193685043, count: 0
word: 256288134, count: 0
word: 119601426, count: 0
word: 43022000, count: 0
word: 75218482, count: 0
word: 27806518, count: 0
word: 212882741, count: 0
word: 17720874, count: 0
word: 173657711, count: 0
word: 138893750, count: 0
word: 62055821, count: 0
word: 233080593, count: 0
word: 178337111, count: 0
word: 2939577, count: 0
word: 256140089, count: 0
word: 192276327, count: 0
word: 252741497, count: 0
word: 132161861, count: 0
word: 224985442, count: 0
word: 233136952, count: 0
word: 58895074, count: 0
word: 38121110, count: 0
word: 179654823, count: 0
word: 48767020, count: 0
word: 233332791, count: 0
word: 14083101, count: 0
word: 22307061, count: 0
word: 79591396, count: 0
word: 61407497, count: 0
word: 209407516, count: 0
word: 245981815, count: 0
word: 113950836, count: 0
word: 246174486, count: 0
word: 173989429, count: 0
word: 542980, count: 0
word: 25297020, count: 0
word: 1862498, count: 0
word: 152952649, count: 0
word: 206699254, count: 0
word: 139749371, count: 0
word: 130733219, count: 0
word: 95604670, count: 0
word: 54535516, count: 0
word: 84277693, count: 0
word: 39366483, count: 0
word: 167165063, count: 0
word: 122306603, count: 0
word: 72088000, count: 0
word: 131046754, count: 0
word: 30816370, count: 0
word: 169973890, count: 0
word: 248361002, count: 0
word: 69460301, count: 0
word: 74191466, count: 0
word: 89712417, count: 0
word: 102684595, count: 0
word: 162527994, count: 0
word: 152748075, count: 0
word: 228489688, count: 0
word: 20723500, count: 0
word: 147771370, count: 0
word: 212208654, count: 0
word: 257017827, count: 0
word: 213544835, count: 0
word: 213714336, count: 0
word: 127739245, count: 0
word: 235105883, count: 0
word: 60636180, count: 0
word: 151688337, count: 0
word: 250579818, count: 0
word: 190906769, count: 0
word: 221939057, count: 0
word: 224275607, count: 0
word: 88706813, count: 0
word: 159326154, count: 0
word: 103999041, count: 0
word: 142808811, count: 0
word: 127447903, count: 0
word: 96148822, count: 0
word: 150533917, count: 0
word: 155750308, count: 0
word: 39734138, count: 0
word: 190529617, count: 0
word: 132541457, count: 0
word: 154384183, count: 0
word: 52085084, count: 0
word: 159428864, count: 0
word: 147569846, count: 0
word: 151245459, count: 0
word: 22908091, count: 0
word: 226815048, count: 0
word: 111836307, count: 0
word: 13028132, count: 0
word: 15379709, count: 0
word: 39079628, count: 0
word: 157323620, count: 0
word: 233462025, count: 0
word: 90912760, count: 0
word: 63714770, count: 0
word: 129596456, count: 0
word: 164142646, count: 0
word: 267751894, count: 0
word: 172966335, count: 0
word: 259357783, count: 0
word: 239918364, count: 0
word: 225639073, count: 0
word: 19894376, count: 0
word: 262300515, count: 0
word: 95194596, count: 0
word: 83420657, count: 0
word: 125047941, count: 0
word: 166040408, count: 0
word: 197703392, count: 0
word: 203468911, count: 0
word: 197191103, count: 0
word: 256508283, count: 0
word: 142421284, count: 0
word: 59393146, count: 0
word: 71349800, count: 0
word: 50172606, count: 0
word: 4062137, count: 0
word: 94120594, count: 0
word: 63752877, count: 0
word: 31938053, count: 0
word: 42526346, count: 0
word: 111808213, count: 0
word: 212768548, count: 0
word: 128865156, count: 0
word: 121156742, count: 0
word: 110743510, count: 0
word: 1813293, count: 0
word: 130055595, count: 0
word: 226566608, count: 0
word: 87764015, count: 0
word: 109070414, count: 0
word: 86158171, count: 0
word: 107734728, count: 0
word: 265790704, count: 0
word: 51852478, count: 0
word: 215367079, count: 0
word: 22918436, count: 0
word: 143209284, count: 0
word: 28488230, count: 0
word: 101385535, count: 0
word: 71709328, count: 0
word: 70876214, count: 0
word: 143579132, count: 0
word: 224997812, count: 0
word: 137137060, count: 0
word: 185605862, count: 0
word: 81893170, count: 0
word: 218236333, count: 0
word: 228477868, count: 0
word: 102546928, count: 0
word: 29153897, count: 0
word: 108540710, count: 0
word: 120417386, count: 0
word: 54177613, count: 0
word: 134550077, count: 0
word: 161974678, count: 0
word: 128258943, count: 0
word: 255332928, count: 0
word: 11313250, count: 0
word: 26823829, count: 0
word: 115854378, count: 0
word: 154362895, count: 0
word: 151742950, count: 0
word: 119687024, count: 0
word: 177239728, count: 0
word: 63462695, count: 0
word: 77667008, count: 0
word: 5723859, count: 0
word: 264629490, count: 0
word: 177814271, count: 0
word: 64492189, count: 0
word: 40593213, count: 0
word: 164422628, count: 0
word: 243061156, count: 0
word: 43224706, count: 0
word: 213104132, count: 0
word: 38843370, count: 0
word: 34827165, count: 0
word: 232554201, count: 0
word: 30778756, count: 0
word: 193778359, count: 0
word: 144226394, count: 0
word: 51110815, count: 0
word: 42408562, count: 0
word: 120355796, count: 0
word: 101674985, count: 0
word: 191828234, count: 0
word: 208246745, count: 0
word: 9564566, count: 0
word: 247406751, count: 0
word: 7521536, count: 0
word: 28855953, count: 0
word: 159258543, count: 0
word: 207366077, count: 0
word: 246830734, count: 0
word: 122040069, count: 0
word: 117320033, count: 0
word: 91131726, count: 0
word: 212792070, count: 0
word: 114417009, count: 0
word: 188644727, count: 0
word: 54061233, count: 0
word: 108669176, count: 0
word: 199015641, count: 0
word: 79242534, count: 0
word: 88128102, count: 0
word: 40514196, count: 0
word: 6885055, count: 0
word: 132453452, count: 0
word: 197350487, count: 0
word: 113440040, count: 0
word: 72953462, count: 0
word: 251163630, count: 0
word: 211826223, count: 0
word: 133092972, count: 0
word: 251799080, count: 0
word: 120789177, count: 0
word: 41060931, count: 0
word: 179390031, count: 0
word: 3558427, count: 0
word: 60365278, count: 0
word: 57032886, count: 0
word: 39068433, count: 0
word: 197167617, count: 0
word: 263983612, count: 0
word: 258235204, count: 0
word: 106769026, count: 0
word: 37428847, count: 0
word: 258287936, count: 0
word: 234036970, count: 0
word: 246052554, count: 0
word: 39905312, count: 0
word: 75223904, count: 0
word: 17760000, count: 0
word: 84544881, count: 0
word: 219816238, count: 0
word: 264742601, count: 0
word: 60131256, count: 0
word: 106444200, count: 0
word: 196282900, count: 0
word: 246863389, count: 0
word: 228989580, count: 0
word: 27045164, count: 0
word: 66361904, count: 0
word: 210146925, count: 0
word: 180771869, count: 0
word: 79291743, count: 0
word: 83607782, count: 0
word: 248167924, count: 0
word: 113377576, count: 0
word: 249011268, count: 0
word: 235321115, count: 0
word: 213276847, count: 0
word: 215400265, count: 0
word: 159649617, count: 0
word: 191054075, count: 0
word: 111607002, count: 0
word: 253742715, count: 0
word: 242516643, count: 0
word: 91439553, count: 0
word: 21892226, count: 0
word: 48581737, count: 0
word: 33648641, count: 0
word: 182942508, count: 0
word: 214690728, count: 0
word: 17718452, count: 0
word: 83019732, count: 0
word: 210903396, count: 0
word: 240208236, count: 0
word: 192117890, count: 0
word: 20105639, count: 0
word: 123777047, count: 0
word: 118100391, count: 0
word: 267841325, count: 0
word: 178880754, count: 0
word: 46219116, count: 0
word: 170674243, count: 0
word: 17764461, count: 0
word: 51913784, count: 0
word: 84171452, count: 0
word: 92687059, count: 0
word: 145629173, count: 0
word: 42588615, count: 0
word: 149007372, count: 0
word: 152218376, count: 0
word: 65040870, count: 0
word: 255148457, count: 0
word: 62730799, count: 0
word: 20825139, count: 0
word: 74269474, count: 0
word: 247505599, count: 0
word: 149277610, count: 0
word: 201557893, count: 0
word: 254627052, count: 0
word: 56683071, count: 0
word: 244333922, count: 0
word: 65915272, count: 0
word: 88547127, count: 0
word: 33044762, count: 0
word: 5050551, count: 0
word: 30019556, count: 0
word: 195966541, count: 0
word: 213374489, count: 0
word: 85445118, count: 0
word: 249537257, count: 0
word: 106651797, count: 0
word: 196482023, count: 0
word: 55826852, count: 0
word: 204964704, count: 0
word: 221559297, count: 0
word: 174713991, count: 0
word: 248358729, count: 0
word: 189736344, count: 0
word: 247059194, count: 0
word: 209310736, count: 0
word: 171171331, count: 0
word: 200615747, count: 0
word: 34303297, count: 0
word: 182568199, count: 0
word: 121893865, count: 0
word: 244732955, count: 0
word: 199023873, count: 0
word: 244070468, count: 0
word: 252127318, count: 0
word: 21484510, count: 0
word: 99279407, count: 0
word: 133642930, count: 0
word: 251131963, count: 0
word: 250087815, count: 0
word: 188672753, count: 0
word: 53666680, count: 0
word: 73784362, count: 0
word: 47127650, count: 0
word: 190367683, count: 0
word: 162881618, count: 0
word: 258564595, count: 0
word: 86162000, count: 0
word: 10492024, count: 0
word: 91586655, count: 0
word: 176576996, count: 0
word: 23915986, count: 0
word: 62276837, count: 0
word: 203214072, count: 0
word: 192892170, count: 0
word: 130541247, count: 0
word: 171181802, count: 0
word: 171535736, count: 0
word: 132774994, count: 0
word: 142612862, count: 0
word: 65503994, count: 0
word: 142703025, count: 0
word: 12232811, count: 0
word: 93631381, count: 0
word: 120265949, count: 0
word: 5715975, count: 0
word: 39095672, count: 0
word: 8052457, count: 0
word: 5057655, count: 0
word: 113186569, count: 0
word: 93797212, count: 0
word: 111233117, count: 0
word: 18612260, count: 0
word: 41222465, count: 0
word: 59847533, count: 0
word: 122735321, count: 0
word: 7987093, count: 0
word: 139031358, count: 0
word: 144764806, count: 0
word: 191146388, count: 0
word: 206063490, count: 0
word: 250643738, count: 0
word: 177986873, count: 0
word: 58279367, count: 0
word: 6354882, count: 0
word: 97258198, count: 0
word: 35830815, count: 0
word: 32452286, count: 0
word: 245370048, count: 0
word: 169903995, count: 0
word: 130352883, count: 0
word: 169760485, count: 0
word: 97569616, count: 0
word: 78936464, count: 0
word: 219031690, count: 0
word: 34836935, count: 0
word: 236270986, count: 0
word: 66562992, count: 0
word: 196092744, count: 0
word: 260153409, count: 0
word: 50531961, count: 0
word: 210632913, count: 0
word: 177070715, count: 0
word: 40467211, count: 0
word: 66444134, count: 0
word: 105099654, count: 0
word: 155431481, count: 0
word: 219698672, count: 0
word: 62979742, count: 0
word: 226409073, count: 0
word: 31499300, count: 0
